C20_hat,C21_hat,C40_hat,C42_hat,C40_normal
0.7523721007414125,0.6771348906672712,-0.7455068809163272,-0.5304026452861895,-1.6259278567917808
1.6645013003477025,1.4980511703129322,-5.279904879048435,-4.227090339081942,-2.352733856118596
0.25926490123667795,0.23333841111301015,-0.08115483090477636,-0.055611881079735886,-1.4905340605349984
1.556098563983053,1.4004887075847476,-4.543715420816487,-3.6235671793010424,-2.316604525185466
0.8600044196226344,0.774003977660371,-1.09141316062011,-0.8103622719473336,-1.821808823842681
0.6929270430522603,0.6236343387470342,-0.6230974812306065,-0.44064128417320986,-1.6021233676248412
1.672581217847415,1.5053230960626736,-5.496276120734142,-4.433215507221684,-2.425543638544692
0.30049434471939196,0.27044491024745276,-0.11899074583849673,-0.08467794237932876,-1.626880155734665
1.5656200260532007,1.4090580234478807,-4.689833757779069,-3.758390652707116,-2.3621076922702264
0.8072754934376286,0.7265479440938658,-0.9238336342480213,-0.676190019772134,-1.7501094638284054
0.7061626774743548,0.6355464097269193,-0.6644795765345777,-0.4749866002526329,-1.6450802846543435
1.6689857772221892,1.5020871994999703,-5.414245150709254,-4.355750011372672,-2.3996484718244253
0.24059068003473563,0.21653161203126206,-0.06947945808814353,-0.04748358546670443,-1.481882618902407
1.5497879788978035,1.3948091810080232,-4.547275022080944,-3.634574765857212,-2.3373385752713776
0.8590721199698365,0.7731649079728529,-0.962944660762941,-0.6825027959853428,-1.6108572681138371
0.7176399149925132,0.645875923493262,-0.6342458520885497,-0.4385431740041744,-1.520405544240931
1.568349963717782,1.411514967346004,-4.720649187623738,-3.785954976320183,-2.369358361300371
0.2723325885522369,0.24509932969701323,-0.08684944662617936,-0.058666731886905826,-1.4457154044210887
1.6083185635764448,1.4474867072188002,-4.903243873716603,-3.9203022049776552,-2.3402072804066156
0.8697203744324803,0.7827483369892323,-1.0476844810372232,-0.7602473397500933,-1.709960993714715
0.7641500881649079,0.6877350793484172,-0.7094045253531325,-0.4875128896010067,-1.4998630306577008
1.7012050675503978,1.531084560795358,-5.557779383038449,-4.458021883931971,-2.370843838688585
0.23100248291107847,0.20790223461997062,-0.05788303001117191,-0.037605414108960344,-1.3391614608241271
1.5452475416236526,1.3907227874612873,-4.549935976197909,-3.6425757895382103,-2.352470272290388
0.8238801613938064,0.7414921452544257,-0.9470138329474398,-0.6890779952188916,-1.7224364725026227
0.8084557596100582,0.7276101836490524,-0.866618729706101,-0.618250457912364,-1.6369316026529075
1.6278583306165166,1.465072497554865,-5.146180762814298,-4.139210119882412,-2.3975452102404775
0.24635980819799258,0.22172382737819332,-0.06579826375988235,-0.04273486482364871,-1.3384116259452432
1.6581616049109502,1.4923454444198552,-5.270465889085472,-4.225655924045146,-2.366520541529184
0.8919539690380022,0.802758572134202,-1.1479527561463978,-0.8456316406509929,-1.7813699071892366
0.6903971744053222,0.62135745696479,-0.6326462192600013,-0.4515198810577971,-1.638618627735245
1.6217398079181868,1.459565827126368,-5.093315215349445,-4.093900013606568,-2.3908546884360544
0.25475484533808745,0.22927936080427871,-0.07888978944098954,-0.05422777757616104,-1.5006895981913506
1.4936203206851684,1.3442582886166514,-4.270183407644231,-3.4224407759460385,-2.3630944637319646
0.7588977926088258,0.6830080133479433,-0.7998974483532848,-0.5810456216951965,-1.7146785432707439
0.6689585914987461,0.6020627323488715,-0.55861702741496,-0.38856490050176523,-1.5410994980557693
1.7225492711127157,1.550294344001444,-5.667481102478641,-4.539954225742479,-2.3580974873844536
0.27731087127023535,0.2495797841432118,-0.08368579394015901,-0.05446329259678931,-1.3434853380301406
1.570457456570722,1.41341171091365,-4.733298092718339,-3.7960901760168775,-2.369335085077378
0.7745748448876653,0.6971173603988987,-0.8639650290344129,-0.6359778767079676,-1.7778059994405877
0.705727837988333,0.6351550541894997,-0.7021031066395479,-0.5128434297411069,-1.7403691570612145
1.7024507260546975,1.5322056534492277,-5.555043731519539,-4.453675111154755,-2.366210413616476
0.24029160764822316,0.21626244688340085,-0.06507277288965692,-0.043131551341313204,-1.391352229921106
1.5254017662257648,1.3728615896031884,-4.495723863341402,-3.6115206549476224,-2.385317088070351
0.8141503324466146,0.7327352992019531,-0.9063332396563439,-0.6544537494036292,-1.6880825479836703
0.7157924103712042,0.6442131693340838,-0.6553863485854193,-0.46069001418231226,-1.5792038484625466
1.5999430219544288,1.439948719758986,-4.95565550154843,-3.982924785618175,-2.390050383323359
0.2239712416870388,0.20157411751833493,-0.06693098800655979,-0.04786900350748289,-1.6472431173170925
1.615173078719301,1.453655770847371,-5.05409417998732,-4.062756231783878,-2.391774200896778
0.888751140202125,0.7998760261819124,-1.1259592126954037,-0.8258053487953841,-1.759856667949896
0.7240157975761663,0.6516142178185497,-0.6563470031778423,-0.45715143062469865,-1.5457967970241904
1.7003902855679365,1.5303512570111428,-5.575941129995173,-4.4772368231587265,-2.380871359349594
0.22873795408295972,0.20586415867466373,-0.05816718159549608,-0.03828518197303397,-1.3725132246930263
1.6130613577662967,1.451755221989667,-4.8957185542578525,-3.9069711155686897,-2.322895375243382
0.8649688165834096,0.7784719349250686,-0.942264551924858,-0.6579595515334102,-1.5548443963238388
0.7586443032384892,0.6827798729146403,-0.780940153098761,-0.5622345051410003,-1.675160147099239
1.6342727785994793,1.4708455007395314,-5.181709134917295,-4.166787079266214,-2.395184201225798
0.3107949789596412,0.27971548106367705,-0.11188047586830815,-0.07517493866862904,-1.429951468672865
1.6171440409681481,1.4554296368713333,-4.9089991694348205,-3.9152403267240796,-2.3174508398749105
0.7994574045951363,0.7195116641356226,-0.9224229711155023,-0.6795527572459455,-1.7817814456352277
0.728249709541251,0.6554247385871259,-0.6692326193468454,-0.46770051635701726,-1.557870816897347
1.5501203593831363,1.3951083234448227,-4.612986814920055,-3.699895026061896,-2.370098272270455
0.22814597413368545,0.2053313767203169,-0.06987428541178672,-0.05009506291669158,-1.6573214122418067
1.5618633681234704,1.4056770313111233,-4.7031656218794335,-3.7761870932187565,-2.3802313753195126
0.7961811450578671,0.7165630305520804,-0.858306403756224,-0.6174227257728746,-1.6716045971301028
0.7147445224077107,0.6432700701669396,-0.6593758327823478,-0.46524913450385363,-1.5934789659757518
1.667617947385973,1.5008561526473756,-5.346596246460653,-4.289835391452007,-2.373554724963072
0.20332767278283023,0.18299490550454722,-0.056305813707232935,-0.04059579954990591,-1.6814162503412247
1.5006449516686962,1.3505804565018265,-4.323222494390881,-3.467487091422758,-2.3700999714677433
0.7564922327698851,0.6808430094928966,-0.8454777629414829,-0.6280111736098397,-1.8239302414517964
0.6819387380086208,0.6137448642077588,-0.5839964453196156,-0.4072810772088354,-1.5503668070475367
1.5739388566211592,1.4165449709590432,-4.73445221134219,-3.7930844720770596,-2.3594403597829623
0.31014125882766946,0.27912713294490255,-0.07813715285203174,-0.04158586468969143,-1.0028903972708663
1.64067734207415,1.476609607866735,-5.193438028667449,-4.170545615165161,-2.3819002712225883
0.7810955331760296,0.7029859798584267,-0.9255736858979854,-0.693731797757918,-1.8729132917332563
0.7930584628087602,0.7137526165278842,-0.8280403768433338,-0.5890425211789483,-1.6253844018280452
1.6828692381727925,1.5145823143555133,-5.4780394358199676,-4.401860864160422,-2.3880278741453975
0.23139197965907315,0.20825278169316583,-0.050696140004766146,-0.030350085669559067,-1.1689428294737507
1.6543704529987742,1.4889334076988967,-5.231492917529893,-4.191455111142852,-2.3597994350828913
